NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  57  1  108  0
4  92  1  108  0
5  281  1  121  1
7  332  1  121  1
8  348  1  121  1
10  599  1  110  1
11  615  1  110  1
13  648  1  110  1
14  740  1  110  1
16  755  1  129  1
17  762  1  130  1
19  851  1  130  1
20  926  1  130  1
