NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  -341  0  114  0
4  -306  0  114  0
5  13  1  113  0
7  70  1  113  0
8  87  1  113  0
10  213  1  115  1
11  229  1  115  1
13  262  1  115  1
14  345  1  115  1
16  542  1  115  1
17  558  1  115  1
19  646  1  116  1
20  737  1  116  1
