TotalKb,TotalPackets,InSatisfiedInterests,OutSatisfiedInterests,TotalNodes,TotalConsumers,TotalProducers,AverageAwarenessDistance,MinimumAwarenessDistance,MaximumAwarenessDistance,TotalInformed,TotalInformedBefore,TotalSafelyInformed,TotalInformedAfter
3996334.61261187,13419743.0245521,183.999999283166,92.9999994879317,113,72,41,807.166666666667,-315,1047,70,70,67,2
