NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  -315  0  112  0
4  -280  0  112  0
5  37  1  111  0
7  95  1  111  0
8  112  1  111  1
10  236  1  113  1
11  253  1  113  1
13  286  1  113  1
14  372  1  113  1
16  566  1  113  1
17  583  1  113  1
19  646  1  116  1
20  737  1  116  1
