TotalKb,TotalPackets,InSatisfiedInterests,OutSatisfiedInterests,TotalNodes,TotalConsumers,TotalProducers,AverageAwarenessDistance,MinimumAwarenessDistance,MaximumAwarenessDistance,TotalInformed,TotalInformedBefore,TotalSafelyInformed,TotalInformedAfter
3930854.63869552,13197731.3825337,211.999999978189,93.9999999932824,113,72,41,803.833333333333,-315,1047,70,70,67,2
