TotalKb,TotalPackets,InSatisfiedInterests,OutSatisfiedInterests,TotalNodes,TotalConsumers,TotalProducers,AverageAwarenessDistance,MinimumAwarenessDistance,MaximumAwarenessDistance,TotalInformed,TotalInformedBefore,TotalSafelyInformed,TotalInformedAfter
10407196.8252878,35074062.7660089,59.6671359999999,38.9103359998361,166,109,57,79.4128440366973,-946,677,39,107,34,2
