TotalKb,TotalPackets,InSatisfiedInterests,OutSatisfiedInterests,TotalNodes,TotalConsumers,TotalProducers,AverageAwarenessDistance,MinimumAwarenessDistance,MaximumAwarenessDistance,TotalInformed,TotalInformedBefore,TotalSafelyInformed,TotalInformedAfter
5788711.02123189,19552303.9920119,26.9999999918079,17.7999999959039,110,72,38,61.1388888888889,0,443,25,72,18,0
