NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  57  1  108  0
4  92  1  108  0
5  375  1  110  1
7  434  1  110  1
8  451  1  110  1
10  599  1  110  1
11  615  1  110  1
13  648  1  110  1
14  740  1  110  1
16  930  1  110  1
17  946  1  110  1
19  1051  1  110  1
20  1149  1  110  1
