NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  -941  0  188  0
4  -946  0  188  0
5  37  1  111  0
7  95  1  111  0
8  112  1  111  1
10  46  1  129  0
11  62  1  129  0
13  95  1  129  0
14  152  1  129  1
16  29  1  157  0
17  46  1  157  0
19  113  1  157  1
20  157  1  157  1
