NodeId  AwarenessDistance  WasInformed  AwarenessTime  SafelyInformed
2  57  1  108  0
4  92  1  108  0
5  110  1  141  1
7  146  1  141  1
8  162  1  141  1
10  421  1  130  1
11  437  1  130  1
13  470  1  130  1
14  525  1  130  1
16  746  1  130  1
17  762  1  130  1
19  851  1  130  1
20  926  1  130  1
